"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-114-2018-00004","20180710","","03","폐업","02","폐업","20200117","","","","","837.61","135731","서울특별시 강남구 삼성동 159 코엑스 ","서울특별시 강남구 영동대로 513, 코엑스 지하2층 G208호, G209호, K201호 (삼성동)","06164","노브랜드 SF코엑스점","2020-01-17 12:11:28","U","2020-01-19 02:40:00.0","기타식품판매업","205130.591678902    ","445590.096837802    ","기타식품판매업","","","","","","","","","","","자가","","","N","837.61","","",""
"3220000","3220000-114-2012-00004","20120523","","03","폐업","02","폐업","20160731","","","","","856.57","135932","서울특별시 강남구 역삼동 820-8 ","서울특별시 강남구 강남대로 408, 지하1,지상1층 (역삼동, YBM센터)","06134","분스 강남점","2014-04-02 15:10:58","I","2018-08-31 23:59:59.0","기타식품판매업","202368.645251951    ","444112.951929435    ","기타식품판매업","","","","","","","","","","","자가","","","N","856.57","","",""
"3230000","3230000-114-2021-00001","20210326","","01","영업/정상","01","영업","","","","","","494.58","138824","서울특별시 송파구 문정동 21-5 에코타워 ","서울특별시 송파구 송이로32길 18, 에코타워 1층 101호 (문정동)","05803","홈식자재마트(주)","2021-03-26 11:52:20","I","2021-03-28 00:22:59.0","기타식품판매업","211203.614270994    ","442928.193052622    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3100000","3100000-114-2021-00003","20211208","","01","영업/정상","01","영업","","","","","02  931 1422","2,269.11","139867","서울특별시 노원구 중계동 584-1 삼창타워프라자","서울특별시 노원구 한글비석로 383, 삼창타워프라자 지층 (중계동)","01699","세계로마트 상계점","2022-08-08 17:57:32","U","2021-12-07 23:01:00.0","기타식품판매업","206342.011931277","461845.269709197","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-114-2000-02308","20000329","","03","폐업","02","폐업","20040227","","","","02 4036113","600.00","138819","서울특별시 송파구 마천동 175-0 (한보A 1층상가) ","","","윌마트","2000-03-29 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","213364.733770795    ","443914.785149266    ","기타식품판매업","0","0","기타","기타","","","","","","","","","","N","0","","",""
"3230000","3230000-114-2000-02574","20000907","","03","폐업","02","폐업","20031201","","","","02 4026255","683.00","138812","서울특별시 송파구 가락동 196-0 ","","","육이오통상(주)","2003-12-05 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","211661.805745273    ","443541.790571986    ","기타식품판매업","0","0","기타","기타","","","","","","","","","","N","0","","",""
"3230000","3230000-114-2001-02747","20010104","","03","폐업","02","폐업","20021014","","","","02 4712814","600.00","138040","서울특별시 송파구 풍납동 508 (지하1층) ","","","(주)유일라이프한강마트","2002-10-15 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","209895.702319556    ","447471.180557382    ","기타식품판매업","","","기타","기타","","","","","","","","","","N","0","","",""
"3230000","3230000-114-2003-00001","20030313","","03","폐업","02","폐업","20030811","","","","","","138819","서울특별시 송파구 마천동 140-2 ","","","(주)한라마트 송파점","2003-03-13 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","213247.196130934    ","444020.568495222    ","기타식품판매업","","","","","","","","","","","","","","N","0","","",""
"3230000","3230000-114-1986-00774","19860816","","03","폐업","02","폐업","19940104","","","","02   00000",".00","138160","서울특별시 송파구 가락동 산 600-0 ","","","목포상회","2002-09-04 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","","","기타식품판매업","1","0","주택가주변","지도","상수도전용","","","","","","","","","N","0","","",""
"3230000","3230000-114-2010-00007","20101124","","01","영업/정상","01","영업","","","","","02  417 8890","446.00","138862","서울특별시 송파구 잠실동 208-5,8 지상1층 ","서울특별시 송파구 석촌호수로 76 (잠실동, 지상1층)","05559","(주) 잠실세계로마트","2016-04-18 17:11:03","I","2018-08-31 23:59:59.0","기타식품판매업","207524.376834352    ","445261.247541382    ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2011-00002","20110627","","01","영업/정상","01","영업","","","","","02  4111205","10,840.00","138886","서울특별시 송파구 문정동 292 가든5툴지하1층 ","서울특별시 송파구 충민로 10, 가든5툴동 지하1층 (문정동)","05840","이마트가든5점식품매장","2020-04-17 16:32:41","U","2020-04-19 02:40:00.0","기타식품판매업","210535.08961600000  ","442137.57867400000  ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2005-00003","20050629","","01","영업/정상","01","영업","","","","","02 4014600","360.00","138812","서울특별시 송파구 가락동 197-15 ","서울특별시 송파구 오금로46길 49 (가락동)","05785","GS수퍼 송파가락점","2018-07-30 10:10:33","I","2018-08-31 23:59:59.0","기타식품판매업","211693.932828168    ","443503.427857478    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3230000","3230000-114-2007-00002","20070208","","01","영업/정상","01","영업","","","","","02  34598538","622.30","138814","서울특별시 송파구 거여동 27-5 지하1층 101호","서울특별시 송파구 오금로 512, 지하1층 101호 (거여동)","05773","홈플러스(주)","2021-06-04 16:33:08","U","2021-06-06 02:40:00.0","기타식품판매업","212800.699970729    ","443397.261935451    ","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","",""
"3230000","3230000-114-2007-00003","20070405","","01","영업/정상","01","영업","","","","","02  412 3230","660.00","138863","서울특별시 송파구 잠실동 230-2 1층 ","서울특별시 송파구 백제고분로 157 (잠실동)","05568","해성마트","2020-12-23 12:13:14","U","2020-12-25 02:40:00.0","기타식품판매업","207385.656211696    ","444846.63272599     ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3230000","3230000-114-2007-00005","20070822","","01","영업/정상","01","영업","","","","","02  34688124","10,613.00","138934","서울특별시 송파구 신천동 7-12 지하1~2층 ","서울특별시 송파구 올림픽로35가길 16, 지하1~2층 (신천동)","05510","홈플러스(주)","2021-05-31 16:27:02","U","2021-06-02 02:40:00.0","기타식품판매업","209039.148023482    ","446007.966801057    ","기타식품판매업","","","","","상수도전용","","","","","","임대","","","N","0","","",""
"3230000","3230000-114-2017-00004","20170504","","01","영업/정상","01","영업","","","","","","509.00","138888","서울특별시 송파구 문정동 634 ","서울특별시 송파구 충민로 66, 지하1층 (문정동, 가든파이브라이프 현대시티몰 테크노관)","05838","현대시티몰 가든파이브 프리미엄마켓","2020-10-08 17:41:15","U","2020-10-10 02:40:00.0","기타식품판매업","210986.460698452    ","441725.293491662    ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-1999-00743","19991022","","01","영업/정상","01","영업","","","","","02  820 8500","534.55","138829","서울특별시 송파구 방이동 89-20 (올림픽선수촌C상가)","서울특별시 송파구 양재대로 1178 (방이동,(올림픽선수촌C상가))","05649","(주)메가마트 후레쉬마트방이점","2022-06-24 15:41:04","U","2021-12-05 22:06:00.0","기타식품판매업","211333.114514832","445555.014985922","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-114-2018-00006","20181120","","03","폐업","02","폐업","20221115","","","","","816.82","138888","서울특별시 송파구 문정동 652-5 문정아이파크","서울특별시 송파구 법원로4길 6, 문정아이파크 지하1층 103~114호 (문정동)","05855","주)건영디앤씨 홈마트","2022-11-15 09:42:43","U","2021-10-31 23:07:00.0","기타식품판매업","","","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-114-2017-00006","20170623","","01","영업/정상","01","영업","","","","","","810.27","138926","서울특별시 송파구 장지동 881 ","서울특별시 송파구 위례광장로 188, 지하1층 B01호 (장지동, 아이온스퀘어)","05849","(주)지에스리테일 GS수퍼 송파위례점","2017-06-23 10:44:59","I","2018-08-31 23:59:59.0","기타식품판매업","212510              ","442116              ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2017-00007","20170809","","01","영업/정상","01","영업","","","","","","333.68","138881","서울특별시 송파구 가락동 600 ","서울특별시 송파구 양재대로 932, 판매동 2층 16-2호 (가락동, 가락몰 )","05699","케이원 푸드","2017-08-09 15:55:15","I","2018-08-31 23:59:59.0","기타식품판매업","209790.959909032    ","443481.212174317    ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2018-00002","20180418","","01","영업/정상","01","영업","","","","","02  443 5885","979.00","138200","서울특별시 송파구 문정동 84-1 ","서울특별시 송파구 새말로 117, 1~2층 (문정동)","05809","(주)디케이마트","2020-12-23 10:31:10","U","2020-12-25 02:40:00.0","기타식품판매업","211176.616001057    ","442336.518188637    ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2018-00004","20180717","","01","영업/정상","01","영업","","","","","","310.30","138803","서울특별시 송파구 가락동 88-2 리치빌딩 ","서울특별시 송파구 중대로9길 35, 1~2층 (가락동)","05711","(주)이마트에브리데이 가락동점","2021-04-27 15:16:43","U","2021-04-29 02:40:00.0","기타식품판매업","210391.461980814    ","443796.02703891     ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3230000","3230000-114-2011-00005","20111208","","01","영업/정상","01","영업","","","","","02  417 8114","599.40","138908","서울특별시 송파구 잠실동 19-9 파인애플상가 비-201호","서울특별시 송파구 올림픽로 119, 파인애플상가동 지하2층 비-201호 (잠실동)","05501","(주)진로마트잠실점","2013-03-12 16:05:11","I","2018-08-31 23:59:59.0","기타식품판매업","207373.50021477     ","445545.656024061    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3230000","3230000-114-2012-00001","20120322","","01","영업/정상","01","영업","","","","","","539.25","","","서울특별시 송파구 백제고분로37길 2, 1층 (석촌동)","05615","(주)송파홈마트","2020-04-07 11:05:05","U","2020-04-09 02:40:00.0","기타식품판매업","209155.983113424    ","444696.388670673    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3230000","3230000-114-1996-00742","19960626","","01","영업/정상","01","영업","","","","","02 4400785","876.64","138829","서울특별시 송파구 방이동 89-11 ","서울특별시 송파구 양재대로 1222 (방이동)","05648","(주)이마트에브리데이 올림픽점","2021-04-26 14:37:27","U","2021-04-28 02:40:00.0","기타식품판매업","211619.368009793    ","445963.384875409    ","기타식품판매업","0","0","주택가주변","기타","상수도전용","","","","","","","","","N","0","","",""
"3230000","3230000-114-1997-00750","19970129","","01","영업/정상","01","영업","","","","","0234016251","871.20","138808","서울특별시 송파구 가락동 140-0 ","서울특별시 송파구 동남로 189 (가락동, 가락쌍용프라자A상가)","05823","(주)GS리테일 송파점","2017-01-20 16:19:40","I","2018-08-31 23:59:59.0","기타식품판매업","211259.909777857    ","443711.702922024    ","기타식품판매업","","","주택가주변","자율","상수도전용","","0","0","0","0","","","","N","0","","",""
"3230000","3230000-114-2012-00002","20120524","","01","영업/정상","01","영업","","","","","02  34317760","387.00","138911","서울특별시 송파구 잠실동 22-6 리센츠상가 지하1층 제E 01호~19호 ","서울특별시 송파구 올림픽로 145 (잠실동, 리센츠상가 지하1층 제E 01호~19호)","05502","농협하나로마트 신천역점","2017-02-03 15:35:08","I","2018-08-31 23:59:59.0","기타식품판매업","207624.424720682    ","445533.439634339    ","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","0","","",""
